City,date,Residential,new_cases_smoothed_per_million,gr_cases,new_deaths_smoothed_per_million,stringency_index,Workplaces,population_density,gdp_per_capita,aged_65_older,cardiovasc_death_rate,life_expectancy,time,group,z_stringency_index,z_cases
Melbourne,2020-03-04,1,0.207,33.33333333333333,0.011,19.44,5,3.202,44648.71,15.504,107.791,83.44,19,Melbourne,-0.9343074221704873,NA
Melbourne,2020-03-05,2,0.224,5.769230769230769,0.011,19.44,4,3.202,44648.71,15.504,107.791,83.44,20,Melbourne,-0.9343074221704873,NA
Melbourne,2020-03-06,-2,0.252,9.090909090909092,0.011,19.44,6,3.202,44648.71,15.504,107.791,83.44,21,Melbourne,-0.9343074221704873,NA
Melbourne,2020-03-07,0,0.213,5,0.011,19.44,0,3.202,44648.71,15.504,107.791,83.44,22,Melbourne,-0.9343074221704873,NA
Melbourne,2020-03-08,-3,0.275,20.634920634920633,0.011,19.44,-6,3.202,44648.71,15.504,107.791,83.44,23,Melbourne,-0.9343074221704873,NA
Melbourne,2020-03-09,12,0.342,19.736842105263158,0.011,19.44,-65,3.202,44648.71,15.504,107.791,83.44,24,Melbourne,-0.9343074221704873,NA
Melbourne,2020-03-10,1,0.381,17.582417582417584,0.011,19.44,4,3.202,44648.71,15.504,107.791,83.44,25,Melbourne,-0.9343074221704873,NA
Melbourne,2020-03-11,2,0.426,19.626168224299064,0.006,19.44,4,3.202,44648.71,15.504,107.791,83.44,26,Melbourne,-0.9343074221704873,NA
Melbourne,2020-03-12,2,0.409,0,0.006,19.44,3,3.202,44648.71,15.504,107.791,83.44,27,Melbourne,-0.9343074221704873,NA
Melbourne,2020-03-13,4,0.784,56.25,0.006,19.44,2,3.202,44648.71,15.504,107.791,83.44,28,Melbourne,-0.9343074221704873,NA
Melbourne,2020-03-14,5,1.048,25,0.006,19.44,1,3.202,44648.71,15.504,107.791,83.44,29,Melbourne,-0.9343074221704873,NA
Melbourne,2020-03-15,5,1.238,18.8,0,19.44,-6,3.202,44648.71,15.504,107.791,83.44,30,Melbourne,-0.9343074221704873,NA
Melbourne,2020-03-16,6,1.602,26.936026936026934,0,30.56,-6,3.202,44648.71,15.504,107.791,83.44,31,Melbourne,-0.7139784403309073,NA
Melbourne,2020-03-17,11,1.933,19.893899204244033,0.011,30.56,-16,3.202,44648.71,15.504,107.791,83.44,32,Melbourne,-0.7139784403309073,NA
Melbourne,2020-03-18,15,2.465,25.663716814159294,0.017,36.11,-24,3.202,44648.71,15.504,107.791,83.44,33,Melbourne,-0.6040120869847141,NA
Melbourne,2020-03-19,17,3.098,19.8943661971831,0.017,44.44,-29,3.202,44648.71,15.504,107.791,83.44,34,Melbourne,-0.4389634881786258,NA
Melbourne,2020-03-20,18,3.311,16.152716593245227,0.022,47.22,-30,3.202,44648.71,15.504,107.791,83.44,35,Melbourne,-0.38388124271873075,NA
Melbourne,2020-03-21,14,4.599,35.39823008849557,0.022,47.22,-19,3.202,44648.71,15.504,107.791,83.44,36,Melbourne,-0.38388124271873075,NA
Melbourne,2020-03-22,12,7.014,44.6311858076564,0.022,47.22,-24,3.202,44648.71,15.504,107.791,83.44,37,Melbourne,-0.38388124271873075,NA
Melbourne,2020-03-23,22,7.311,8.586184635248548,0.022,52.78,-43,3.202,44648.71,15.504,107.791,83.44,38,Melbourne,-0.27371675179894067,NA
Melbourne,2020-03-24,29,8.919,21.521997621878715,0.017,71.3,-56,3.202,44648.71,15.504,107.791,83.44,39,Melbourne,0.09323403450223033,NA
Melbourne,2020-03-25,31,10.062,15.655577299412915,0.011,71.3,-60,3.202,44648.71,15.504,107.791,83.44,40,Melbourne,0.09323403450223033,NA
Melbourne,2020-03-26,32,11.927,18.8663282571912,0.039,71.3,-63,3.202,44648.71,15.504,107.791,83.44,41,Melbourne,0.09323403450223033,NA
Melbourne,2020-03-27,33,13.177,11.850533807829182,0.034,71.3,-62,3.202,44648.71,15.504,107.791,83.44,42,Melbourne,0.09323403450223033,NA
Melbourne,2020-03-28,22,14.392,15.812917594654788,0.039,71.3,-49,3.202,44648.71,15.504,107.791,83.44,43,Melbourne,0.09323403450223033,NA
Melbourne,2020-03-29,20,13.642,9.45054945054945,0.05,71.3,-53,3.202,44648.71,15.504,107.791,83.44,44,Melbourne,0.09323403450223033,NA
Melbourne,2020-03-30,31,15.008,9.462851405622489,0.056,71.3,-66,3.202,44648.71,15.504,107.791,83.44,45,Melbourne,0.09323403450223033,NA
Melbourne,2020-03-31,33,14.09,4.540243063517542,0.056,71.3,-68,3.202,44648.71,15.504,107.791,83.44,46,Melbourne,0.09323403450223033,NA
Melbourne,2020-04-01,34,13.994,6.646194340864224,0.067,71.3,-69,3.202,44648.71,15.504,107.791,83.44,47,Melbourne,0.09323403450223033,NA
Melbourne,2020-04-02,37,12.919,5.224187577128753,0.062,73.15,-70,3.202,44648.71,15.504,107.791,83.44,48,Melbourne,0.12988948561762825,NA
Melbourne,2020-04-03,36,12.252,4.18295543393276,0.084,73.15,-68,3.202,44648.71,15.504,107.791,83.44,49,Melbourne,0.12988948561762825,NA
Melbourne,2020-04-04,27,10.7,4.127579737335835,0.09,73.15,-54,3.202,44648.71,15.504,107.791,83.44,50,Melbourne,0.12988948561762825,NA
Melbourne,2020-04-05,22,9.541,2.4684684684684686,0.106,73.15,-57,3.202,44648.71,15.504,107.791,83.44,51,Melbourne,0.12988948561762825,NA
Melbourne,2020-04-06,32,8.045,1.9342359767891684,0.129,73.15,-68,3.202,44648.71,15.504,107.791,83.44,52,Melbourne,0.12988948561762825,NA
Melbourne,2020-04-07,35,7.485,1.6905295842677248,0.151,73.15,-69,3.202,44648.71,15.504,107.791,83.44,53,Melbourne,0.12988948561762825,NA
Melbourne,2020-04-08,35,6.431,1.9508057675996608,0.168,73.15,-69,3.202,44648.71,15.504,107.791,83.44,54,Melbourne,0.12988948561762825,NA
Melbourne,2020-04-09,33,5.557,1.6306156405990018,0.151,73.15,-69,3.202,44648.71,15.504,107.791,83.44,55,Melbourne,0.12988948561762825,NA
Melbourne,2020-04-10,43,4.958,1.7518009168303865,0.146,73.15,-86,3.202,44648.71,15.504,107.791,83.44,56,Melbourne,0.12988948561762825,NA
Melbourne,2020-04-11,27,4.219,1.415929203539823,0.151,73.15,-60,3.202,44648.71,15.504,107.791,83.44,57,Melbourne,0.12988948561762825,NA
Melbourne,2020-04-12,22,3.518,0.19038553069966682,0.14,73.15,-60,3.202,44648.71,15.504,107.791,83.44,58,Melbourne,0.12988948561762825,NA
Melbourne,2020-04-13,36,3.104,0.5700712589073634,0.118,73.15,-86,3.202,44648.71,15.504,107.791,83.44,59,Melbourne,0.12988948561762825,NA
Melbourne,2020-04-14,34,2.913,1.0077153204219809,0.095,73.15,-70,3.202,44648.71,15.504,107.791,83.44,60,Melbourne,0.12988948561762825,NA
Melbourne,2020-04-15,35,2.409,0.3897116134060795,0.073,69.44,-70,3.202,44648.71,15.504,107.791,83.44,61,Melbourne,0.05638044581323584,NA
Melbourne,2020-04-16,35,1.983,0.3416149068322981,0.067,69.44,-68,3.202,44648.71,15.504,107.791,83.44,62,Melbourne,0.05638044581323584,NA
Melbourne,2020-04-17,36,1.72,0.9285051067780872,0.067,69.44,-67,3.202,44648.71,15.504,107.791,83.44,63,Melbourne,0.05638044581323584,NA
Melbourne,2020-04-18,25,1.485,0.7053051211284882,0.056,69.44,-49,3.202,44648.71,15.504,107.791,83.44,64,Melbourne,0.05638044581323584,NA
Melbourne,2020-04-19,20,1.653,0.6394640682095006,0.039,69.44,-53,3.202,44648.71,15.504,107.791,83.44,65,Melbourne,0.05638044581323584,NA
Melbourne,2020-04-20,32,1.524,0.19667170953101362,0.034,69.44,-68,3.202,44648.71,15.504,107.791,83.44,66,Melbourne,0.05638044581323584,NA
Melbourne,2020-04-21,34,1.289,0.33217575117016457,0.028,69.44,-68,3.202,44648.71,15.504,107.791,83.44,67,Melbourne,0.05638044581323584,NA
Melbourne,2020-04-22,34,1.188,0.1053423626787058,0.022,69.44,-67,3.202,44648.71,15.504,107.791,83.44,68,Melbourne,0.05638044581323584,NA
Melbourne,2020-04-23,35,1.12,0.15033072760072158,0.067,69.44,-67,3.202,44648.71,15.504,107.791,83.44,69,Melbourne,0.05638044581323584,NA
Melbourne,2020-04-24,34,0.868,0.22515761032722909,0.073,69.44,-65,3.202,44648.71,15.504,107.791,83.44,70,Melbourne,0.05638044581323584,NA
Melbourne,2020-04-25,24,0.706,0.25460536168938147,0.073,69.44,-55,3.202,44648.71,15.504,107.791,83.44,71,Melbourne,0.05638044581323584,NA
Melbourne,2020-04-26,20,0.583,0.2987750224081267,0.09,69.44,-52,3.202,44648.71,15.504,107.791,83.44,72,Melbourne,0.05638044581323584,NA
Melbourne,2020-04-27,31,0.549,0.10425975573428656,0.09,69.44,-66,3.202,44648.71,15.504,107.791,83.44,73,Melbourne,0.05638044581323584,NA
Melbourne,2020-04-28,34,0.555,0.34221098050885285,0.123,69.44,-66,3.202,44648.71,15.504,107.791,83.44,74,Melbourne,0.05638044581323584,NA
Melbourne,2020-04-29,36,0.56,0.11862396204033215,0.134,69.44,-68,3.202,44648.71,15.504,107.791,83.44,75,Melbourne,0.05638044581323584,NA
Melbourne,2020-04-30,34,0.583,0.20734597156398105,0.101,69.44,-66,3.202,44648.71,15.504,107.791,83.44,76,Melbourne,0.05638044581323584,NA
Melbourne,2020-05-01,36,0.566,0.17735737511084837,0.078,69.44,-65,3.202,44648.71,15.504,107.791,83.44,77,Melbourne,0.05638044581323584,NA
Melbourne,2020-05-02,24,0.588,0.3098259073473001,0.078,69.44,-47,3.202,44648.71,15.504,107.791,83.44,78,Melbourne,0.05638044581323584,NA
Melbourne,2020-05-03,19,0.605,0.33828504191792913,0.067,69.44,-48,3.202,44648.71,15.504,107.791,83.44,79,Melbourne,0.05638044581323584,NA
Melbourne,2020-05-04,30,0.706,0.3664614482556435,0.073,69.44,-65,3.202,44648.71,15.504,107.791,83.44,80,Melbourne,0.05638044581323584,NA
Melbourne,2020-05-05,32,0.734,0.4089382211187382,0.045,69.44,-64,3.202,44648.71,15.504,107.791,83.44,81,Melbourne,0.05638044581323584,NA
Melbourne,2020-05-06,33,0.796,0.27636363636363637,0.034,69.44,-65,3.202,44648.71,15.504,107.791,83.44,82,Melbourne,0.05638044581323584,NA
Melbourne,2020-05-07,33,0.824,0.27560197272991005,0.022,69.44,-64,3.202,44648.71,15.504,107.791,83.44,83,Melbourne,0.05638044581323584,NA
Melbourne,2020-05-08,33,0.784,0.07232749891508751,0.022,69.44,-63,3.202,44648.71,15.504,107.791,83.44,84,Melbourne,0.05638044581323584,NA
Melbourne,2020-05-09,24,0.784,0.3035559410234172,0.017,69.44,-45,3.202,44648.71,15.504,107.791,83.44,85,Melbourne,0.05638044581323584,NA
Melbourne,2020-05-10,17,0.706,0.12970168612191957,0.011,69.44,-46,3.202,44648.71,15.504,107.791,83.44,86,Melbourne,0.05638044581323584,NA
Melbourne,2020-05-11,30,0.689,0.31663788140472077,0.006,69.44,-64,3.202,44648.71,15.504,107.791,83.44,87,Melbourne,0.05638044581323584,NA
Melbourne,2020-05-12,32,0.588,0.1434720229555237,0.006,69.44,-63,3.202,44648.71,15.504,107.791,83.44,88,Melbourne,0.05638044581323584,NA
Melbourne,2020-05-13,32,0.532,0.12893982808022922,0.006,69.44,-64,3.202,44648.71,15.504,107.791,83.44,89,Melbourne,0.05638044581323584,NA
Melbourne,2020-05-14,32,0.594,0.42924595793389614,0.006,69.44,-63,3.202,44648.71,15.504,107.791,83.44,90,Melbourne,0.05638044581323584,NA
Melbourne,2020-05-15,31,0.655,0.22795269981478844,0.006,65.74,-62,3.202,44648.71,15.504,107.791,83.44,91,Melbourne,-0.016930456417559733,NA
Melbourne,2020-05-16,16,0.588,0.1279317697228145,0.006,64.35,-41,3.202,44648.71,15.504,107.791,83.44,92,Melbourne,-0.044471579147507254,NA
Melbourne,2020-05-17,13,0.594,0.1419647927314026,0.011,64.35,-42,3.202,44648.71,15.504,107.791,83.44,93,Melbourne,-0.044471579147507254,NA
Melbourne,2020-05-18,28,0.549,0.1984689537850865,0.011,67.13,-61,3.202,44648.71,15.504,107.791,83.44,94,Melbourne,0.010610666312387784,NA
Melbourne,2020-05-19,30,0.515,0.056593095642331635,0.011,67.13,-62,3.202,44648.71,15.504,107.791,83.44,95,Melbourne,0.010610666312387784,NA
Melbourne,2020-05-20,31,0.515,0.12726244343891402,0.011,67.13,-64,3.202,44648.71,15.504,107.791,83.44,96,Melbourne,0.010610666312387784,NA
Melbourne,2020-05-21,33,0.426,0.1977121875441322,0.017,67.13,-63,3.202,44648.71,15.504,107.791,83.44,97,Melbourne,0.010610666312387784,NA
Melbourne,2020-05-22,31,0.359,0.05637773079633545,0.017,67.13,-61,3.202,44648.71,15.504,107.791,83.44,98,Melbourne,0.010610666312387784,NA
Melbourne,2020-05-23,19,0.392,0.2112973658261727,0.022,67.13,-41,3.202,44648.71,15.504,107.791,83.44,99,Melbourne,0.010610666312387784,NA
Melbourne,2020-05-24,13,0.336,0,0.017,67.13,-41,3.202,44648.71,15.504,107.791,83.44,100,Melbourne,0.010610666312387784,NA
Melbourne,2020-05-25,27,0.325,0.16868147315153217,0.017,65.28,-61,3.202,44648.71,15.504,107.791,83.44,101,Melbourne,-0.026044784803009865,NA
Melbourne,2020-05-26,29,0.375,0.18243053606511367,0.017,65.28,-60,3.202,44648.71,15.504,107.791,83.44,102,Melbourne,-0.026044784803009865,NA
Melbourne,2020-05-27,30,0.387,0.15408320493066258,0.017,65.28,-60,3.202,44648.71,15.504,107.791,83.44,103,Melbourne,-0.026044784803009865,NA
Melbourne,2020-05-28,30,0.392,0.2097902097902098,0.011,65.28,-59,3.202,44648.71,15.504,107.791,83.44,104,Melbourne,-0.026044784803009865,NA
Melbourne,2020-05-29,29,0.476,0.26517794836008374,0.011,63.43,-58,3.202,44648.71,15.504,107.791,83.44,105,Melbourne,-0.06270023591840765,NA
Melbourne,2020-05-30,15,0.437,0.11135857461024498,0.006,63.43,-34,3.202,44648.71,15.504,107.791,83.44,106,Melbourne,-0.06270023591840765,NA
Melbourne,2020-05-31,13,0.493,0.13904338153503892,0.006,63.43,-33,3.202,44648.71,15.504,107.791,83.44,107,Melbourne,-0.06270023591840765,NA
Melbourne,2020-06-01,28,0.532,0.2638156067758956,0,62.04,-59,3.202,44648.71,15.504,107.791,83.44,108,Melbourne,-0.09024135864835517,NA
Melbourne,2020-06-02,28,0.504,0.1107879795042238,-0.006,62.04,-57,3.202,44648.71,15.504,107.791,83.44,109,Melbourne,-0.09024135864835517,NA
Melbourne,2020-06-03,29,0.504,0.1521648914096002,-0.006,62.04,-58,3.202,44648.71,15.504,107.791,83.44,110,Melbourne,-0.09024135864835517,NA
Melbourne,2020-06-04,27,0.459,0.09668508287292818,-0.006,62.04,-56,3.202,44648.71,15.504,107.791,83.44,111,Melbourne,-0.09024135864835517,NA
Melbourne,2020-06-05,26,0.381,0.06899406651028012,-0.006,62.04,-55,3.202,44648.71,15.504,107.791,83.44,112,Melbourne,-0.09024135864835517,NA
Melbourne,2020-06-06,13,0.375,0.09652509652509653,-0.006,62.04,-30,3.202,44648.71,15.504,107.791,83.44,113,Melbourne,-0.09024135864835517,NA
Melbourne,2020-06-07,9,0.353,0.08265601322496212,-0.006,62.04,-31,3.202,44648.71,15.504,107.791,83.44,114,Melbourne,-0.09024135864835517,NA
Melbourne,2020-06-08,24,0.258,0.02752924982794219,0,62.04,-77,3.202,44648.71,15.504,107.791,83.44,115,Melbourne,-0.09024135864835517,NA
Melbourne,2020-06-09,26,0.252,0.09632585661208201,0,60.19,-55,3.202,44648.71,15.504,107.791,83.44,116,Melbourne,-0.12689680976375295,NA
Melbourne,2020-06-10,27,0.252,0.15122353588122078,0,60.19,-55,3.202,44648.71,15.504,107.791,83.44,117,Melbourne,-0.12689680976375295,NA
Melbourne,2020-06-11,27,0.235,0.0549073438572409,0,60.19,-53,3.202,44648.71,15.504,107.791,83.44,118,Melbourne,-0.12689680976375295,NA
Melbourne,2020-06-12,25,0.235,0.06859651529702292,0,50.46,-52,3.202,44648.71,15.504,107.791,83.44,119,Melbourne,-0.3196846688733854,NA
Melbourne,2020-06-13,14,0.342,0.3564573622155196,0,50.46,-23,3.202,44648.71,15.504,107.791,83.44,120,Melbourne,-0.3196846688733854,NA
Melbourne,2020-06-14,11,0.392,0.20491803278688525,0,50.46,-22,3.202,44648.71,15.504,107.791,83.44,121,Melbourne,-0.3196846688733854,NA
Melbourne,2020-06-15,24,0.448,0.16359918200409,0,50.46,-55,3.202,44648.71,15.504,107.791,83.44,122,Melbourne,-0.3196846688733854,NA
Melbourne,2020-06-16,27,0.538,0.31305294678099904,0,50.46,-54,3.202,44648.71,15.504,107.791,83.44,123,Melbourne,-0.3196846688733854,NA
Melbourne,2020-06-17,26,0.594,0.2849389416553596,0,50.46,-53,3.202,44648.71,15.504,107.791,83.44,124,Melbourne,-0.3196846688733854,NA
Melbourne,2020-06-18,26,0.672,0.2435394398592883,0,50.46,-53,3.202,44648.71,15.504,107.791,83.44,125,Melbourne,-0.3196846688733854,NA
Melbourne,2020-06-19,24,0.655,0.026994196247806725,0,50.46,-51,3.202,44648.71,15.504,107.791,83.44,126,Melbourne,-0.3196846688733854,NA
Melbourne,2020-06-20,11,0.79,0.6746727836999056,0,50.46,-21,3.202,44648.71,15.504,107.791,83.44,127,Melbourne,-0.3196846688733854,NA
Melbourne,2020-06-21,11,0.779,0.17423937809945048,0,50.46,-25,3.202,44648.71,15.504,107.791,83.44,128,Melbourne,-0.3196846688733854,NA
Melbourne,2020-06-22,25,0.812,0.24083489430024083,0,50.46,-56,3.202,44648.71,15.504,107.791,83.44,129,Melbourne,-0.3196846688733854,NA
Melbourne,2020-06-23,26,0.846,0.38707955152162304,0.006,52.31,-55,3.202,44648.71,15.504,107.791,83.44,130,Melbourne,-0.28302921775798767,NA
Melbourne,2020-06-24,26,0.936,0.49195585693391836,0.011,52.31,-53,3.202,44648.71,15.504,107.791,83.44,131,Melbourne,-0.28302921775798767,NA
Melbourne,2020-06-25,26,1.042,0.4895474993384493,0.011,52.31,-53,3.202,44648.71,15.504,107.791,83.44,132,Melbourne,-0.28302921775798767,NA
Melbourne,2020-06-26,25,1.064,0.07899934167215274,0.011,52.31,-51,3.202,44648.71,15.504,107.791,83.44,133,Melbourne,-0.28302921775798767,NA
Melbourne,2020-06-27,13,1.261,1.118273911327457,0.011,52.31,-20,3.202,44648.71,15.504,107.791,83.44,134,Melbourne,-0.28302921775798767,NA
Melbourne,2020-06-28,10,1.625,1.014832162373146,0.011,52.31,-19,3.202,44648.71,15.504,107.791,83.44,135,Melbourne,-0.28302921775798767,NA
Melbourne,2020-06-29,23,1.916,0.9015971148892323,0.011,52.31,-55,3.202,44648.71,15.504,107.791,83.44,136,Melbourne,-0.28302921775798767,NA
Melbourne,2020-06-30,26,2.235,1.0977789124329844,0.006,52.31,-55,3.202,44648.71,15.504,107.791,83.44,137,Melbourne,-0.28302921775798767,NA
Toronto,2020-02-15,-1,0,NA,0,2.78,0,4.037,44017.591,16.984,105.599,82.43,1,Toronto,-1.264404619782664,NA
Toronto,2020-02-16,-3,0,0,0,2.78,-4,4.037,44017.591,16.984,105.599,82.43,2,Toronto,-1.264404619782664,NA
Toronto,2020-02-17,17,0.004,14.285714285714285,0,2.78,-76,4.037,44017.591,16.984,105.599,82.43,3,Toronto,-1.264404619782664,NA
Toronto,2020-02-18,0,0.004,0,0,2.78,-1,4.037,44017.591,16.984,105.599,82.43,4,Toronto,-1.264404619782664,NA
Toronto,2020-02-19,1,0.004,0,0,2.78,0,4.037,44017.591,16.984,105.599,82.43,5,Toronto,-1.264404619782664,NA
Toronto,2020-02-20,0,0.004,0,0,2.78,2,4.037,44017.591,16.984,105.599,82.43,6,Toronto,-1.264404619782664,NA
Toronto,2020-02-21,2,0.008,12.5,0,2.78,-6,4.037,44017.591,16.984,105.599,82.43,7,Toronto,-1.264404619782664,NA
Toronto,2020-02-22,-1,0.008,0,0,2.78,7,4.037,44017.591,16.984,105.599,82.43,8,Toronto,-1.264404619782664,NA
Toronto,2020-02-23,-2,0.008,0,0,2.78,3,4.037,44017.591,16.984,105.599,82.43,9,Toronto,-1.264404619782664,NA
Toronto,2020-02-24,0,0.008,11.11111111111111,0,2.78,1,4.037,44017.591,16.984,105.599,82.43,10,Toronto,-1.264404619782664,NA
Toronto,2020-02-25,0,0.011,10,0,2.78,1,4.037,44017.591,16.984,105.599,82.43,11,Toronto,-1.264404619782664,NA
Toronto,2020-02-26,3,0.011,0,0,2.78,-4,4.037,44017.591,16.984,105.599,82.43,12,Toronto,-1.264404619782664,NA
Toronto,2020-02-27,3,0.019,18.181818181818183,0,2.78,-3,4.037,44017.591,16.984,105.599,82.43,13,Toronto,-1.264404619782664,NA
Toronto,2020-02-28,1,0.019,7.6923076923076925,0,2.78,0,4.037,44017.591,16.984,105.599,82.43,14,Toronto,-1.264404619782664,NA
Toronto,2020-02-29,-1,0.042,42.857142857142854,0,2.78,7,4.037,44017.591,16.984,105.599,82.43,15,Toronto,-1.264404619782664,NA
Toronto,2020-03-01,-1,0.057,20,0,2.78,4,4.037,44017.591,16.984,105.599,82.43,16,Toronto,-1.264404619782664,NA
Toronto,2020-03-02,0,0.064,12.5,0,2.78,3,4.037,44017.591,16.984,105.599,82.43,17,Toronto,-1.264404619782664,NA
Toronto,2020-03-03,0,0.072,11.11111111111111,0,2.78,3,4.037,44017.591,16.984,105.599,82.43,18,Toronto,-1.264404619782664,NA
Toronto,2020-03-04,0,0.083,10,0,2.78,2,4.037,44017.591,16.984,105.599,82.43,19,Toronto,-1.264404619782664,NA
Toronto,2020-03-05,1,0.091,12.121212121212121,0,2.78,-1,4.037,44017.591,16.984,105.599,82.43,20,Toronto,-1.264404619782664,NA
Toronto,2020-03-06,1,0.132,32.432432432432435,0,2.78,2,4.037,44017.591,16.984,105.599,82.43,21,Toronto,-1.264404619782664,NA
Toronto,2020-03-07,-1,0.129,10.204081632653061,0,2.78,7,4.037,44017.591,16.984,105.599,82.43,22,Toronto,-1.264404619782664,NA
Toronto,2020-03-08,-1,0.151,18.51851851851852,0,2.78,3,4.037,44017.591,16.984,105.599,82.43,23,Toronto,-1.264404619782664,NA
Toronto,2020-03-09,1,0.189,20.3125,0.004,2.78,1,4.037,44017.591,16.984,105.599,82.43,24,Toronto,-1.264404619782664,NA
Toronto,2020-03-10,1,0.185,2.5974025974025974,0.004,2.78,0,4.037,44017.591,16.984,105.599,82.43,25,Toronto,-1.264404619782664,NA
Toronto,2020-03-11,2,0.284,36.708860759493675,0.004,13.89,-1,4.037,44017.591,16.984,105.599,82.43,26,Toronto,-1.0442737755166807,NA
Toronto,2020-03-12,2,0.303,8.333333333333332,0.004,22.22,-1,4.037,44017.591,16.984,105.599,82.43,27,Toronto,-0.8792251767105924,NA
Toronto,2020-03-13,5,0.545,64.95726495726495,0.004,22.22,-9,4.037,44017.591,16.984,105.599,82.43,28,Toronto,-0.8792251767105924,NA
Toronto,2020-03-14,4,0.545,2.5906735751295336,0.004,24.07,-3,4.037,44017.591,16.984,105.599,82.43,29,Toronto,-0.8425697255951946,NA
Toronto,2020-03-15,4,0.712,27.27272727272727,0.004,24.07,-10,4.037,44017.591,16.984,105.599,82.43,30,Toronto,-0.8425697255951946,NA
Toronto,2020-03-16,13,1.279,64.68253968253968,0.011,43.52,-37,4.037,44017.591,16.984,105.599,82.43,31,Toronto,-0.4571921449495262,NA
Toronto,2020-03-17,17,1.51,15.180722891566264,0.019,43.52,-46,4.037,44017.591,16.984,105.599,82.43,32,Toronto,-0.4571921449495262,NA
Toronto,2020-03-18,21,2.078,37.44769874476987,0.038,61.11,-52,4.037,44017.591,16.984,105.599,82.43,33,Toronto,-0.10866815299285242,NA
Toronto,2020-03-19,22,2.585,21.765601217656013,0.038,61.11,-54,4.037,44017.591,16.984,105.599,82.43,34,Toronto,-0.10866815299285242,NA
Toronto,2020-03-20,24,2.839,17.875,0.053,71.3,-57,4.037,44017.591,16.984,105.599,82.43,35,Toronto,0.09323403450223033,NA
Toronto,2020-03-21,14,4.084,35.418875927889715,0.068,71.3,-39,4.037,44017.591,16.984,105.599,82.43,36,Toronto,0.09323403450223033,NA
Toronto,2020-03-22,12,4.606,15.035238841033674,0.079,71.3,-43,4.037,44017.591,16.984,105.599,82.43,37,Toronto,0.09323403450223033,NA
Toronto,2020-03-23,25,6.332,42.13750850918993,0.095,72.69,-62,4.037,44017.591,16.984,105.599,82.43,38,Toronto,0.12077515723217785,NA
Toronto,2020-03-24,25,8.751,33.62068965517241,0.102,72.69,-63,4.037,44017.591,16.984,105.599,82.43,39,Toronto,0.12077515723217785,NA
Toronto,2020-03-25,28,9.819,16.523297491039425,0.117,72.69,-67,4.037,44017.591,16.984,105.599,82.43,40,Toronto,0.12077515723217785,NA
Toronto,2020-03-26,29,12.271,24.330975084589358,0.174,72.69,-67,4.037,44017.591,16.984,105.599,82.43,41,Toronto,0.12077515723217785,NA
Toronto,2020-03-27,29,14.152,15.833745670460168,0.193,72.69,-67,4.037,44017.591,16.984,105.599,82.43,42,Toronto,0.12077515723217785,NA
Toronto,2020-03-28,18,16.272,19.09440410081162,0.238,72.69,-51,4.037,44017.591,16.984,105.599,82.43,43,Toronto,0.12077515723217785,NA
Toronto,2020-03-29,14,18.21,12.625538020086083,0.28,72.69,-51,4.037,44017.591,16.984,105.599,82.43,44,Toronto,0.12077515723217785,NA
Toronto,2020-03-30,28,20.099,17.802547770700635,0.363,72.69,-69,4.037,44017.591,16.984,105.599,82.43,45,Toronto,0.12077515723217785,NA
