Country,City,Date,Mobility_Retail,Mobility_Transit,Mobility_Workplace,Mobility_Residential,Response_Stringency
Sweden,Stockholm,22/02/2020,-2,-2,-4,1,0
Sweden,Stockholm,23/02/2020,0,2,0,-1,0
Sweden,Stockholm,24/02/2020,1,-7,-16,2,0
Sweden,Stockholm,25/02/2020,6,-8,-16,2,0
Sweden,Stockholm,26/02/2020,-1,-12,-17,2,0
Sweden,Stockholm,27/02/2020,-3,-10,-19,3,0
Sweden,Stockholm,28/02/2020,1,-7,-21,3,0
Sweden,Stockholm,29/02/2020,-2,1,-2,-1,0
Sweden,Stockholm,01/03/2020,-8,-6,-4,0,0
Sweden,Stockholm,02/03/2020,-1,-2,0,1,0
Sweden,Stockholm,03/03/2020,-3,-5,1,1,0
Sweden,Stockholm,04/03/2020,-6,-6,0,2,0
Sweden,Stockholm,05/03/2020,-2,-6,0,1,0
Sweden,Stockholm,06/03/2020,3,0,0,1,0
Sweden,Stockholm,07/03/2020,4,3,1,1,0
Sweden,Stockholm,08/03/2020,0,-3,-1,1,0
Sweden,Stockholm,09/03/2020,-3,-5,-1,1,11
Sweden,Stockholm,10/03/2020,-5,-7,-1,1,11
Sweden,Stockholm,11/03/2020,-7,-10,-3,3,11
Sweden,Stockholm,12/03/2020,-16,-20,-9,6,17
Sweden,Stockholm,13/03/2020,-16,-22,-18,9,17
Sweden,Stockholm,14/03/2020,-20,-21,-7,5,17
Sweden,Stockholm,15/03/2020,-28,-32,-12,5,17
Sweden,Stockholm,16/03/2020,-23,-31,-26,11,17
Sweden,Stockholm,17/03/2020,-29,-40,-34,14,17
Sweden,Stockholm,18/03/2020,-32,-45,-40,17,20
Sweden,Stockholm,19/03/2020,-28,-43,-41,16,29
Sweden,Stockholm,20/03/2020,-32,-45,-41,17,29
Sweden,Stockholm,21/03/2020,-33,-40,-17,8,29
Sweden,Stockholm,22/03/2020,-32,-41,-19,6,29
Sweden,Stockholm,23/03/2020,-33,-46,-41,17,29
Sweden,Stockholm,24/03/2020,-32,-46,-41,17,29
Sweden,Stockholm,25/03/2020,-28,-45,-41,16,32
Sweden,Stockholm,26/03/2020,-27,-44,-42,16,32
Sweden,Stockholm,27/03/2020,-29,-44,-41,17,32
Sweden,Stockholm,28/03/2020,-32,-42,-18,8,32
Sweden,Stockholm,29/03/2020,-31,-45,-21,7,35
Sweden,Stockholm,30/03/2020,-34,-49,-43,17,35
Sweden,Stockholm,31/03/2020,-30,-47,-42,16,35
Sweden,Stockholm,01/04/2020,-30,-46,-42,16,41
Sweden,Stockholm,02/04/2020,-33,-50,-43,18,41
Sweden,Stockholm,03/04/2020,-33,-49,-44,18,41
Sweden,Stockholm,04/04/2020,-32,-42,-19,8,46
Sweden,Stockholm,05/04/2020,-34,-51,-22,8,46
Sweden,Stockholm,06/04/2020,-22,-45,-49,16,46
Sweden,Stockholm,07/04/2020,-26,-49,-49,17,46
Sweden,Stockholm,08/04/2020,-19,-45,-49,15,46
Sweden,Stockholm,09/04/2020,-15,-48,-55,17,46
Sweden,Stockholm,10/04/2020,-46,-60,-82,26,46
Sweden,Stockholm,11/04/2020,-42,-45,-27,7,46
Sweden,Stockholm,12/04/2020,-41,-54,-27,8,46
Sweden,Stockholm,13/04/2020,-41,-65,-84,26,46
Sweden,Stockholm,14/04/2020,-29,-48,-42,16,46
Sweden,Stockholm,15/04/2020,-25,-43,-41,15,46
Sweden,Stockholm,16/04/2020,-27,-47,-41,16,46
Sweden,Stockholm,17/04/2020,-27,-44,-42,16,46
Sweden,Stockholm,18/04/2020,-30,-38,-15,7,46
Sweden,Stockholm,19/04/2020,-30,-43,-17,6,46
Sweden,Stockholm,20/04/2020,-24,-43,-40,15,46
Sweden,Stockholm,21/04/2020,-22,-39,-38,13,46
Sweden,Stockholm,22/04/2020,-23,-40,-37,13,46
Sweden,Stockholm,23/04/2020,-22,-40,-38,14,46
Sweden,Stockholm,24/04/2020,-24,-42,-38,14,46
Sweden,Stockholm,25/04/2020,-26,-37,-15,7,46
Sweden,Stockholm,26/04/2020,-22,-40,-14,5,46
Sweden,Stockholm,27/04/2020,-23,-43,-38,14,46
Sweden,Stockholm,28/04/2020,-28,-46,-39,13,46
Sweden,Stockholm,29/04/2020,-24,-43,-37,14,46
Sweden,Stockholm,30/04/2020,-18,-42,-43,13,46
Sweden,Stockholm,01/05/2020,-52,-66,-82,28,46
Sweden,Stockholm,02/05/2020,-28,-34,-14,5,46
Sweden,Stockholm,03/05/2020,-29,-43,-13,5,46
Sweden,Stockholm,04/05/2020,-26,-45,-38,15,46
Sweden,Stockholm,05/05/2020,-22,-42,-36,13,46
Sweden,Stockholm,06/05/2020,-22,-40,-35,13,46
Sweden,Stockholm,07/05/2020,-21,-41,-36,13,46
Sweden,Stockholm,08/05/2020,-22,-37,-36,12,46
Sweden,Stockholm,09/05/2020,-23,-29,-8,4,46
Sweden,Stockholm,10/05/2020,-27,-44,-12,6,46
Sweden,Stockholm,11/05/2020,-22,-42,-37,14,46
Sweden,Stockholm,12/05/2020,-25,-42,-35,14,46
Sweden,Stockholm,13/05/2020,-28,-45,-36,15,46
Sweden,Stockholm,14/05/2020,-24,-42,-35,13,46
Sweden,Stockholm,15/05/2020,-24,-39,-36,13,46
Sweden,Stockholm,16/05/2020,-24,-33,-10,5,46
Sweden,Stockholm,17/05/2020,-24,-40,-6,5,46
Sweden,Stockholm,18/05/2020,-20,-39,-36,13,46
Sweden,Stockholm,19/05/2020,-19,-39,-34,12,46
Sweden,Stockholm,20/05/2020,-9,-33,-35,9,46
Sweden,Stockholm,21/05/2020,-27,-49,-78,19,46
Sweden,Stockholm,22/05/2020,-23,-41,-61,15,46
Sweden,Stockholm,23/05/2020,-32,-43,-9,6,46
Sweden,Stockholm,24/05/2020,-20,-34,-2,1,46
Sweden,Stockholm,25/05/2020,-11,-36,-36,11,46
Sweden,Stockholm,26/05/2020,-9,-32,-32,9,46
Sweden,Stockholm,27/05/2020,-14,-37,-32,12,46
Sweden,Stockholm,28/05/2020,-11,-36,-32,11,46
Sweden,Stockholm,29/05/2020,-13,-32,-33,10,46
Sweden,Stockholm,30/05/2020,-15,-22,8,1,46
Sweden,Stockholm,31/05/2020,-8,-24,11,-1,46
Sweden,Stockholm,01/06/2020,-8,-31,-33,9,46
Sweden,Stockholm,02/06/2020,-10,-32,-32,9,46
Sweden,Stockholm,03/06/2020,-10,-32,-32,9,46
Sweden,Stockholm,04/06/2020,-11,-33,-32,10,46
Sweden,Stockholm,05/06/2020,-14,-33,-35,10,46
Sweden,Stockholm,06/06/2020,-25,-37,-5,5,46
Sweden,Stockholm,07/06/2020,-12,-28,7,1,46
Sweden,Stockholm,08/06/2020,-8,-33,-34,10,46
Sweden,Stockholm,09/06/2020,-4,-30,-33,9,46
Sweden,Stockholm,10/06/2020,-6,-30,-34,9,46
Sweden,Stockholm,11/06/2020,-5,-31,-36,9,46
Sweden,Stockholm,12/06/2020,-11,-30,-38,8,46
Sweden,Stockholm,13/06/2020,-17,-16,10,-1,41
Sweden,Stockholm,14/06/2020,-12,-23,12,-2,41
Saudi Arabia,Riyadh,15/02/2020,-1,-4,2,1,11
Saudi Arabia,Riyadh,16/02/2020,-4,-5,5,1,11
Saudi Arabia,Riyadh,17/02/2020,-5,-6,5,1,11
Saudi Arabia,Riyadh,18/02/2020,-5,-3,5,2,11
Saudi Arabia,Riyadh,19/02/2020,-5,-4,5,1,11
Saudi Arabia,Riyadh,20/02/2020,-4,-3,4,1,11
Saudi Arabia,Riyadh,21/02/2020,-1,-13,-3,2,11
Saudi Arabia,Riyadh,22/02/2020,-5,-6,2,2,11
Saudi Arabia,Riyadh,23/02/2020,-5,-7,5,1,11
Saudi Arabia,Riyadh,24/02/2020,-7,-8,5,2,11
Saudi Arabia,Riyadh,25/02/2020,-7,-3,4,2,11
Saudi Arabia,Riyadh,26/02/2020,-2,-1,-6,4,11
Saudi Arabia,Riyadh,27/02/2020,3,0,4,0,11
Saudi Arabia,Riyadh,28/02/2020,7,-8,-2,1,11
Saudi Arabia,Riyadh,29/02/2020,4,-2,3,0,11
Saudi Arabia,Riyadh,01/03/2020,2,-3,6,0,11
Saudi Arabia,Riyadh,02/03/2020,0,-5,6,1,11
Saudi Arabia,Riyadh,03/03/2020,1,-4,6,1,11
Saudi Arabia,Riyadh,04/03/2020,1,-4,5,1,11
Saudi Arabia,Riyadh,05/03/2020,3,-5,5,1,11
Saudi Arabia,Riyadh,06/03/2020,5,-12,-1,2,11
Saudi Arabia,Riyadh,07/03/2020,-1,-8,3,2,11
Saudi Arabia,Riyadh,08/03/2020,-1,-13,5,1,19
Saudi Arabia,Riyadh,09/03/2020,-4,-16,-4,5,31
Saudi Arabia,Riyadh,10/03/2020,-2,-15,-4,4,31
Saudi Arabia,Riyadh,11/03/2020,-4,-18,-4,5,31
Saudi Arabia,Riyadh,12/03/2020,-6,-21,-5,6,31
Saudi Arabia,Riyadh,13/03/2020,-10,-28,-2,5,42
Saudi Arabia,Riyadh,14/03/2020,-11,-22,2,4,42
Saudi Arabia,Riyadh,15/03/2020,-12,-35,-8,6,53
Saudi Arabia,Riyadh,16/03/2020,-26,-44,-17,10,69
Saudi Arabia,Riyadh,17/03/2020,-33,-49,-23,12,69
Saudi Arabia,Riyadh,18/03/2020,-36,-54,-27,14,69
Saudi Arabia,Riyadh,19/03/2020,-40,-60,-31,17,69
Saudi Arabia,Riyadh,20/03/2020,-47,-64,-20,14,69
Saudi Arabia,Riyadh,21/03/2020,-47,-72,-19,14,80
Saudi Arabia,Riyadh,22/03/2020,-49,-75,-39,19,80
Saudi Arabia,Riyadh,23/03/2020,-57,-78,-44,23,87
Saudi Arabia,Riyadh,24/03/2020,-56,-77,-45,24,87
Saudi Arabia,Riyadh,25/03/2020,-54,-77,-46,24,90
Saudi Arabia,Riyadh,26/03/2020,-63,-82,-51,30,90
Saudi Arabia,Riyadh,27/03/2020,-68,-87,-42,23,90
Saudi Arabia,Riyadh,28/03/2020,-59,-81,-34,21,90
Saudi Arabia,Riyadh,29/03/2020,-56,-79,-48,25,90
Saudi Arabia,Riyadh,30/03/2020,-58,-80,-50,26,90
Saudi Arabia,Riyadh,31/03/2020,-58,-79,-49,26,90
Saudi Arabia,Riyadh,01/04/2020,-58,-80,-49,26,90
Saudi Arabia,Riyadh,02/04/2020,-59,-81,-49,29,90
Saudi Arabia,Riyadh,03/04/2020,-65,-87,-40,21,90
Saudi Arabia,Riyadh,04/04/2020,-57,-81,-33,21,90
Saudi Arabia,Riyadh,05/04/2020,-55,-79,-48,24,90
Saudi Arabia,Riyadh,06/04/2020,-56,-79,-49,24,92
Saudi Arabia,Riyadh,07/04/2020,-81,-89,-73,34,92
Saudi Arabia,Riyadh,08/04/2020,-79,-88,-70,33,92
Saudi Arabia,Riyadh,09/04/2020,-78,-88,-68,36,92
Saudi Arabia,Riyadh,10/04/2020,-80,-89,-52,26,92
Saudi Arabia,Riyadh,11/04/2020,-76,-88,-56,27,92
Saudi Arabia,Riyadh,12/04/2020,-73,-86,-65,31,92
Saudi Arabia,Riyadh,13/04/2020,-77,-87,-67,32,92
Saudi Arabia,Riyadh,14/04/2020,-82,-89,-76,36,92
Saudi Arabia,Riyadh,15/04/2020,-80,-89,-74,36,92
Saudi Arabia,Riyadh,16/04/2020,-79,-89,-71,38,92
Saudi Arabia,Riyadh,17/04/2020,-81,-90,-53,26,92
Saudi Arabia,Riyadh,18/04/2020,-78,-89,-59,28,92
Saudi Arabia,Riyadh,19/04/2020,-75,-87,-68,32,92
Saudi Arabia,Riyadh,20/04/2020,-75,-87,-68,32,92
Saudi Arabia,Riyadh,21/04/2020,-76,-86,-67,32,92
Saudi Arabia,Riyadh,22/04/2020,-75,-85,-66,32,92
Saudi Arabia,Riyadh,23/04/2020,-73,-87,-66,34,92
Saudi Arabia,Riyadh,24/04/2020,-79,-90,-53,26,92
Saudi Arabia,Riyadh,25/04/2020,-77,-88,-56,28,92
Saudi Arabia,Riyadh,26/04/2020,-72,-85,-62,30,94
Saudi Arabia,Riyadh,27/04/2020,-69,-83,-57,29,94
Saudi Arabia,Riyadh,28/04/2020,-68,-82,-56,28,94
Saudi Arabia,Riyadh,29/04/2020,-59,-80,-51,27,94
Saudi Arabia,Riyadh,30/04/2020,-61,-82,-50,30,92
Saudi Arabia,Riyadh,01/05/2020,-64,-87,-37,21,92
Saudi Arabia,Riyadh,02/05/2020,-59,-82,-35,21,92
Saudi Arabia,Riyadh,03/05/2020,-57,-80,-48,25,92
Saudi Arabia,Riyadh,04/05/2020,-58,-81,-49,26,92
Saudi Arabia,Riyadh,05/05/2020,-59,-80,-49,27,92
Saudi Arabia,Riyadh,06/05/2020,-59,-80,-48,27,92
Saudi Arabia,Riyadh,07/05/2020,-59,-81,-48,30,90
Saudi Arabia,Riyadh,08/05/2020,-61,-86,-34,22,90
Saudi Arabia,Riyadh,09/05/2020,-57,-82,-32,21,90
Saudi Arabia,Riyadh,10/05/2020,-53,-80,-46,25,90
Saudi Arabia,Riyadh,11/05/2020,-53,-79,-47,25,90
Saudi Arabia,Riyadh,12/05/2020,-51,-79,-47,25,90
Saudi Arabia,Riyadh,13/05/2020,-56,-80,-47,27,90
Saudi Arabia,Riyadh,14/05/2020,-59,-81,-48,30,90
Saudi Arabia,Riyadh,15/05/2020,-61,-86,-33,22,90
Saudi Arabia,Riyadh,16/05/2020,-57,-81,-31,22,90
Saudi Arabia,Riyadh,17/05/2020,-55,-80,-48,26,90
Saudi Arabia,Riyadh,18/05/2020,-55,-79,-49,27,90
Saudi Arabia,Riyadh,19/05/2020,-54,-79,-50,27,90
Saudi Arabia,Riyadh,20/05/2020,-52,-79,-50,27,90
Saudi Arabia,Riyadh,21/05/2020,-50,-81,-51,29,90
Saudi Arabia,Riyadh,22/05/2020,-44,-83,-26,17,90
Saudi Arabia,Riyadh,23/05/2020,-84,-91,-68,31,92
Saudi Arabia,Riyadh,24/05/2020,-86,-91,-82,37,92
Saudi Arabia,Riyadh,25/05/2020,-84,-90,-80,37,92
Saudi Arabia,Riyadh,26/05/2020,-83,-90,-79,38,92
Saudi Arabia,Riyadh,27/05/2020,-81,-89,-75,37,92
Saudi Arabia,Riyadh,28/05/2020,-58,-82,-53,28,92
Saudi Arabia,Riyadh,29/05/2020,-62,-85,-29,20,92
Saudi Arabia,Riyadh,30/05/2020,-54,-79,-25,19,92
Saudi Arabia,Riyadh,31/05/2020,-33,-66,-31,16,75
Saudi Arabia,Riyadh,01/06/2020,-36,-65,-32,17,75
Saudi Arabia,Riyadh,02/06/2020,-37,-63,-32,17,75
Saudi Arabia,Riyadh,03/06/2020,-37,-65,-33,18,75
Saudi Arabia,Riyadh,04/06/2020,-41,-68,-33,21,75
Saudi Arabia,Riyadh,05/06/2020,-45,-74,-20,17,75
Saudi Arabia,Riyadh,06/06/2020,-39,-66,-18,15,73
Saudi Arabia,Riyadh,07/06/2020,-36,-64,-34,17,73
Saudi Arabia,Riyadh,08/06/2020,-39,-64,-33,18,70
Saudi Arabia,Riyadh,09/06/2020,-40,-64,-33,19,70
Saudi Arabia,Riyadh,10/06/2020,-39,-63,-34,19,70
Saudi Arabia,Riyadh,11/06/2020,-42,-65,-34,21,70
Saudi Arabia,Riyadh,12/06/2020,-47,-72,-19,17,70
Saudi Arabia,Riyadh,13/06/2020,-40,-65,-16,15,70
Saudi Arabia,Riyadh,14/06/2020,-37,-63,-33,17,70
United Kingdom,London,15/02/2020,-11,-10,-3,2,11
United Kingdom,London,16/02/2020,-9,-9,-4,1,11
United Kingdom,London,17/02/2020,11,-3,-13,2,11
United Kingdom,London,18/02/2020,4,-4,-13,2,11
United Kingdom,London,19/02/2020,3,-5,-13,3,11
United Kingdom,London,20/02/2020,2,-6,-13,3,11
United Kingdom,London,21/02/2020,3,-5,-14,3,11
United Kingdom,London,22/02/2020,-4,-2,-1,0,11
United Kingdom,London,23/02/2020,-1,1,-1,0,11
United Kingdom,London,24/02/2020,-3,-3,-1,1,11
United Kingdom,London,25/02/2020,-1,0,1,0,11
United Kingdom,London,26/02/2020,-2,-2,1,0,11
United Kingdom,London,27/02/2020,0,-1,0,1,11
United Kingdom,London,28/02/2020,-2,-2,0,1,11
United Kingdom,London,29/02/2020,-2,-5,0,1,11
United Kingdom,London,01/03/2020,9,5,1,-1,11
United Kingdom,London,02/03/2020,2,-3,1,0,11
United Kingdom,London,03/03/2020,-1,-4,1,0,11
United Kingdom,London,04/03/2020,-3,-4,0,1,11
United Kingdom,London,05/03/2020,-9,-6,-1,2,11
United Kingdom,London,06/03/2020,1,-3,0,1,11
United Kingdom,London,07/03/2020,-2,-4,1,0,11
United Kingdom,London,08/03/2020,-1,-4,0,0,11
United Kingdom,London,09/03/2020,-3,-6,-1,1,11
United Kingdom,London,10/03/2020,-6,-7,-2,2,11
United Kingdom,London,11/03/2020,-6,-10,-3,2,11
United Kingdom,London,12/03/2020,-8,-13,-5,3,11
United Kingdom,London,13/03/2020,-13,-18,-9,5,11
United Kingdom,London,14/03/2020,-20,-22,-4,4,11
United Kingdom,London,15/03/2020,-24,-24,-7,4,11
United Kingdom,London,16/03/2020,-14,-25,-18,7,15
United Kingdom,London,17/03/2020,-28,-37,-29,12,20
United Kingdom,London,18/03/2020,-33,-43,-36,16,20
United Kingdom,London,19/03/2020,-36,-47,-41,18,20
United Kingdom,London,20/03/2020,-46,-51,-44,20,20
United Kingdom,London,21/03/2020,-62,-58,-34,15,30
United Kingdom,London,22/03/2020,-67,-61,-40,13,35
United Kingdom,London,23/03/2020,-59,-63,-60,25,70
United Kingdom,London,24/03/2020,-76,-72,-70,31,70
United Kingdom,London,25/03/2020,-79,-76,-73,33,70
United Kingdom,London,26/03/2020,-80,-77,-75,34,76
United Kingdom,London,27/03/2020,-81,-77,-75,35,76
United Kingdom,London,28/03/2020,-85,-78,-63,23,76
United Kingdom,London,29/03/2020,-87,-80,-62,19,76
United Kingdom,London,30/03/2020,-79,-79,-77,33,76
United Kingdom,London,31/03/2020,-79,-79,-78,34,76
United Kingdom,London,01/04/2020,-81,-80,-78,35,76
United Kingdom,London,02/04/2020,-81,-80,-78,36,76
United Kingdom,London,03/04/2020,-81,-79,-77,36,76
United Kingdom,London,04/04/2020,-84,-77,-63,23,76
United Kingdom,London,05/04/2020,-84,-76,-61,18,76
United Kingdom,London,06/04/2020,-78,-79,-77,33,76
United Kingdom,London,07/04/2020,-79,-78,-78,34,76
United Kingdom,London,08/04/2020,-80,-79,-78,34,76
United Kingdom,London,09/04/2020,-78,-78,-78,34,76
United Kingdom,London,10/04/2020,-83,-82,-85,38,76
United Kingdom,London,11/04/2020,-84,-77,-64,23,76
United Kingdom,London,12/04/2020,-89,-78,-64,19,76
United Kingdom,London,13/04/2020,-83,-85,-87,37,76
United Kingdom,London,14/04/2020,-78,-78,-77,33,76
United Kingdom,London,15/04/2020,-79,-78,-77,34,76
United Kingdom,London,16/04/2020,-79,-79,-76,34,76
United Kingdom,London,17/04/2020,-81,-79,-75,36,76
United Kingdom,London,18/04/2020,-84,-77,-59,23,76
United Kingdom,London,19/04/2020,-83,-75,-56,17,76
United Kingdom,London,20/04/2020,-77,-77,-75,32,76
United Kingdom,London,21/04/2020,-78,-77,-75,33,76
United Kingdom,London,22/04/2020,-79,-77,-74,33,76
United Kingdom,London,23/04/2020,-78,-77,-74,33,76
United Kingdom,London,24/04/2020,-79,-75,-73,34,76
United Kingdom,London,25/04/2020,-82,-74,-57,21,76
United Kingdom,London,26/04/2020,-81,-72,-54,16,76
United Kingdom,London,27/04/2020,-76,-76,-73,31,76
United Kingdom,London,28/04/2020,-82,-80,-75,32,76
United Kingdom,London,29/04/2020,-79,-77,-73,33,76
United Kingdom,London,30/04/2020,-81,-78,-74,34,76
United Kingdom,London,01/05/2020,-80,-75,-72,34,76
United Kingdom,London,02/05/2020,-81,-71,-54,20,76
United Kingdom,London,03/05/2020,-82,-74,-53,17,76
United Kingdom,London,04/05/2020,-75,-74,-72,30,76
United Kingdom,London,05/05/2020,-77,-75,-72,31,76
United Kingdom,London,06/05/2020,-77,-74,-71,31,76
United Kingdom,London,07/05/2020,-75,-73,-71,31,76
United Kingdom,London,08/05/2020,-79,-76,-81,35,76
United Kingdom,London,09/05/2020,-80,-70,-53,19,76
United Kingdom,London,10/05/2020,-83,-75,-51,17,76
United Kingdom,London,11/05/2020,-75,-74,-71,30,76
United Kingdom,London,12/05/2020,-75,-73,-70,30,76
United Kingdom,London,13/05/2020,-77,-74,-70,31,69
United Kingdom,London,14/05/2020,-75,-74,-70,30,69
United Kingdom,London,15/05/2020,-75,-71,-68,30,69
United Kingdom,London,16/05/2020,-78,-68,-49,18,69
United Kingdom,London,17/05/2020,-77,-67,-46,14,69
United Kingdom,London,18/05/2020,-70,-70,-68,28,69
United Kingdom,London,19/05/2020,-71,-69,-68,28,69
United Kingdom,London,20/05/2020,-72,-69,-68,28,69
United Kingdom,London,21/05/2020,-72,-70,-68,29,69
United Kingdom,London,22/05/2020,-73,-69,-66,29,69
United Kingdom,London,23/05/2020,-76,-67,-45,18,69
United Kingdom,London,24/05/2020,-74,-63,-43,12,69
United Kingdom,London,25/05/2020,-70,-72,-82,28,69
United Kingdom,London,26/05/2020,-70,-68,-67,27,69
United Kingdom,London,27/05/2020,-71,-69,-66,27,69
United Kingdom,London,28/05/2020,-70,-68,-66,28,69
United Kingdom,London,29/05/2020,-71,-66,-64,27,69
United Kingdom,London,30/05/2020,-74,-61,-35,14,69
United Kingdom,London,31/05/2020,-73,-61,-33,11,69
United Kingdom,London,01/06/2020,-65,-65,-63,25,68
United Kingdom,London,02/06/2020,-68,-66,-63,25,68
United Kingdom,London,03/06/2020,-71,-68,-63,27,68
United Kingdom,London,04/06/2020,-70,-68,-63,28,68
United Kingdom,London,05/06/2020,-71,-67,-62,28,68
United Kingdom,London,06/06/2020,-75,-65,-38,17,68
United Kingdom,London,07/06/2020,-72,-62,-35,12,68
United Kingdom,London,08/06/2020,-65,-66,-61,25,73
United Kingdom,London,09/06/2020,-67,-66,-61,25,73
United Kingdom,London,10/06/2020,-71,-69,-62,28,73
United Kingdom,London,11/06/2020,-68,-68,-62,27,73
United Kingdom,London,12/06/2020,-69,-66,-60,27,73
United Kingdom,London,13/06/2020,-69,-58,-28,12,73
United Kingdom,London,14/06/2020,-68,-58,-27,10,73
Qatar,Doha,15/02/2020,-3,1,5,1,14
Qatar,Doha,16/02/2020,-1,3,3,1,14
Qatar,Doha,17/02/2020,-1,1,4,1,14
Qatar,Doha,18/02/2020,-3,1,4,1,14
Qatar,Doha,19/02/2020,-3,-1,4,1,14
Qatar,Doha,20/02/2020,-1,-2,3,2,14
Qatar,Doha,21/02/2020,-1,-2,2,1,14
Qatar,Doha,22/02/2020,-1,-1,5,1,14
Qatar,Doha,23/02/2020,-1,0,5,1,14
Qatar,Doha,24/02/2020,-1,0,5,1,14
Qatar,Doha,25/02/2020,-2,0,4,1,14
Qatar,Doha,26/02/2020,-3,-2,4,1,14
Qatar,Doha,27/02/2020,4,-1,4,1,14
Qatar,Doha,28/02/2020,2,-2,4,1,14
Qatar,Doha,29/02/2020,3,0,6,1,14
Qatar,Doha,01/03/2020,4,1,4,1,14
Qatar,Doha,02/03/2020,2,0,5,1,14
Qatar,Doha,03/03/2020,1,-1,5,1,14
Qatar,Doha,04/03/2020,0,-2,5,2,14
Qatar,Doha,05/03/2020,2,-4,5,2,14
Qatar,Doha,06/03/2020,-1,-5,4,2,14
Qatar,Doha,07/03/2020,0,-3,7,2,14
Qatar,Doha,08/03/2020,2,-2,6,1,14
Qatar,Doha,09/03/2020,-2,-8,6,2,14
Qatar,Doha,10/03/2020,-6,-9,2,4,25
Qatar,Doha,11/03/2020,-11,-14,2,4,25
Qatar,Doha,12/03/2020,-18,-21,0,8,31
Qatar,Doha,13/03/2020,-35,-37,-4,10,31
Qatar,Doha,14/03/2020,-25,-30,0,8,31
Qatar,Doha,15/03/2020,-17,-23,-5,9,42
Qatar,Doha,16/03/2020,-26,-28,-8,10,42
Qatar,Doha,17/03/2020,-31,-33,-15,13,61
Qatar,Doha,18/03/2020,-41,-39,-20,16,64
Qatar,Doha,19/03/2020,-43,-43,-22,19,64
Qatar,Doha,20/03/2020,-58,-52,-24,16,64
Qatar,Doha,21/03/2020,-46,-43,-18,15,64
Qatar,Doha,22/03/2020,-48,-48,-26,20,81
Qatar,Doha,23/03/2020,-49,-48,-27,20,81
Qatar,Doha,24/03/2020,-49,-48,-29,20,81
Qatar,Doha,25/03/2020,-50,-49,-29,21,81
Qatar,Doha,26/03/2020,-50,-52,-30,23,81
Qatar,Doha,27/03/2020,-68,-63,-32,19,81
Qatar,Doha,28/03/2020,-57,-53,-25,19,86
Qatar,Doha,29/03/2020,-51,-52,-31,22,86
Qatar,Doha,30/03/2020,-52,-51,-31,21,86
Qatar,Doha,31/03/2020,-52,-51,-32,21,86
Qatar,Doha,01/04/2020,-52,-52,-33,21,86
Qatar,Doha,02/04/2020,-55,-56,-35,26,86
Qatar,Doha,03/04/2020,-67,-65,-36,20,86
Qatar,Doha,04/04/2020,-56,-54,-29,20,86
Qatar,Doha,05/04/2020,-50,-52,-36,24,86
Qatar,Doha,06/04/2020,-52,-53,-36,24,86
Qatar,Doha,07/04/2020,-53,-55,-37,24,86
Qatar,Doha,08/04/2020,-54,-56,-37,24,86
Qatar,Doha,09/04/2020,-54,-58,-37,27,86
Qatar,Doha,10/04/2020,-72,-69,-40,21,86
Qatar,Doha,11/04/2020,-63,-60,-39,23,86
Qatar,Doha,12/04/2020,-48,-54,-36,23,86
Qatar,Doha,13/04/2020,-54,-57,-37,24,86
Qatar,Doha,14/04/2020,-51,-54,-37,23,86
Qatar,Doha,15/04/2020,-55,-58,-39,26,86
Qatar,Doha,16/04/2020,-53,-57,-37,27,86
Qatar,Doha,17/04/2020,-69,-68,-38,21,86
Qatar,Doha,18/04/2020,-62,-59,-37,22,86
Qatar,Doha,19/04/2020,-49,-55,-35,23,86
Qatar,Doha,20/04/2020,-51,-54,-36,23,86
Qatar,Doha,21/04/2020,-52,-54,-36,23,86
Qatar,Doha,22/04/2020,-53,-54,-37,23,83
Qatar,Doha,23/04/2020,-52,-56,-37,26,83
Qatar,Doha,24/04/2020,-72,-69,-40,22,83
Qatar,Doha,25/04/2020,-66,-61,-39,25,83
Qatar,Doha,26/04/2020,-54,-57,-38,27,83
Qatar,Doha,27/04/2020,-57,-57,-39,28,83
Qatar,Doha,28/04/2020,-56,-55,-39,25,83
Qatar,Doha,29/04/2020,-56,-55,-39,27,83
Qatar,Doha,30/04/2020,-57,-56,-39,29,83
Qatar,Doha,01/05/2020,-68,-64,-38,20,83
Qatar,Doha,02/05/2020,-62,-56,-39,23,83
Qatar,Doha,03/05/2020,-49,-53,-38,25,83
Qatar,Doha,04/05/2020,-52,-53,-39,26,83
Qatar,Doha,05/05/2020,-53,-52,-38,26,83
Qatar,Doha,06/05/2020,-52,-50,-38,26,83
Qatar,Doha,07/05/2020,-53,-52,-36,29,83
Qatar,Doha,08/05/2020,-67,-63,-36,20,83
Qatar,Doha,09/05/2020,-60,-54,-36,23,83
Qatar,Doha,10/05/2020,-46,-49,-35,25,83
Qatar,Doha,11/05/2020,-48,-48,-36,25,83
Qatar,Doha,12/05/2020,-49,-47,-35,25,83
Qatar,Doha,13/05/2020,-49,-50,-36,25,83
Qatar,Doha,14/05/2020,-52,-53,-36,28,83
Qatar,Doha,15/05/2020,-66,-64,-34,20,83
Qatar,Doha,16/05/2020,-57,-54,-34,23,83
Qatar,Doha,17/05/2020,-44,-49,-34,25,83
Qatar,Doha,18/05/2020,-46,-47,-35,25,83
Qatar,Doha,19/05/2020,-48,-44,-39,22,83
Qatar,Doha,20/05/2020,-48,-42,-40,24,83
